"Date","Rt"
2020-02-02,4.14369029369426
2020-02-03,3.79780774056525
2020-02-04,3.56888591790694
2020-02-05,3.39193033276144
2020-02-06,3.27926491734674
2020-02-07,3.20167771036865
2020-02-08,3.13907897260258
2020-02-09,3.09743887963306
2020-02-10,3.05625739096894
2020-02-11,3.01936248945363
2020-02-12,2.97710150775942
2020-02-13,2.93506553054039
2020-02-14,2.88981354182013
2020-02-15,2.83778162272796
2020-02-16,2.78487201358092
2020-02-17,2.72620133591126
2020-02-18,2.66283663680955
2020-02-19,2.59453904736071
2020-02-20,2.52156895464814
2020-02-21,2.44922504229265
2020-02-22,2.36791437439865
2020-02-23,2.28746484835371
2020-02-24,2.1984915178117
2020-02-25,2.11108130204748
2020-02-26,2.02404676451919
2020-02-27,1.93082563714241
2020-02-28,1.83586654222642
2020-02-29,1.74460363882442
2020-03-01,1.65551544301757
2020-03-02,1.56587801368997
2020-03-03,1.47521742788929
2020-03-04,1.38580765066026
2020-03-05,1.30280687615145
2020-03-06,1.222648758409
2020-03-07,1.14348011208781
2020-03-08,1.0695538911304
2020-03-09,1.00059102182015
2020-03-10,0.936180387407371
2020-03-11,0.874555329105457
2020-03-12,0.816620639141985
2020-03-13,0.764144687462484
2020-03-14,0.716670093018583
2020-03-15,0.672914786737633
2020-03-16,0.633123771427209
2020-03-17,0.598229946588112
2020-03-18,0.566208145081894
2020-03-19,0.537684680677104
2020-03-20,0.511846195447397
2020-03-21,0.489384109434409
2020-03-22,0.470321594456203
2020-03-23,0.453267007178561
2020-03-24,0.441315553480404
2020-03-25,0.431581875387744
2020-03-26,0.423945901054834
2020-03-27,0.41951815219308
2020-03-28,0.416868846419807
2020-03-29,0.414775470624654
2020-03-30,0.415082743106542
2020-03-31,0.41841887374884
2020-04-01,0.422851923532374
2020-04-02,0.430619655672892
2020-04-03,0.43838401701774
2020-04-04,0.45019520837149
2020-04-05,0.46374062554809
2020-04-06,0.477353316383737
2020-04-07,0.491904347373824
2020-04-08,0.510200414050743
2020-04-09,0.530061340475708
2020-04-10,0.551365578570428
2020-04-11,0.574305857955445
2020-04-12,0.598590230447642
2020-04-13,0.626601782619963
2020-04-14,0.655061511668229
2020-04-15,0.682644575857476
2020-04-16,0.711822181551641
2020-04-17,0.740940091634603
2020-04-18,0.77087058260533
2020-04-19,0.801807398300004
2020-04-20,0.834433615354625
2020-04-21,0.866947611853236
2020-04-22,0.898162097099855
2020-04-23,0.928738920439401
2020-04-24,0.958539573144938
2020-04-25,0.988588200022299
2020-04-26,1.01708897331204
2020-04-27,1.04524262779903
2020-04-28,1.07376634273117
2020-04-29,1.09930384263164
2020-04-30,1.12273942314883
2020-05-01,1.14530143296274
2020-05-02,1.16565410192889
2020-05-03,1.18418155612202
2020-05-04,1.20000862359079
2020-05-05,1.21319458577346
2020-05-06,1.22662217252303
2020-05-07,1.23819425523727
2020-05-08,1.24692584580172
2020-05-09,1.25204795971771
2020-05-10,1.25657981964447
2020-05-11,1.25871440593126
2020-05-12,1.25853331772139
2020-05-13,1.25764342707917
2020-05-14,1.25480987328488
2020-05-15,1.25064328886801
2020-05-16,1.2466662368
2020-05-17,1.23994335214199
2020-05-18,1.23412374578595
2020-05-19,1.22593314515565
2020-05-20,1.21864208732184
2020-05-21,1.21139205932433
2020-05-22,1.20248226034904
2020-05-23,1.19510370921939
2020-05-24,1.18661261793818
2020-05-25,1.17886287428898
2020-05-26,1.17152130185376
2020-05-27,1.16526422834022
2020-05-28,1.16068009000888
2020-05-29,1.15678845174472
2020-05-30,1.15522932822923
2020-05-31,1.15278620682276
2020-06-01,1.1512487595085
2020-06-02,1.15165788667341
2020-06-03,1.15404526512219
2020-06-04,1.15734434580974
2020-06-05,1.16210892887422
2020-06-06,1.1695542434986
2020-06-07,1.1774641419238
2020-06-08,1.18632491593078
2020-06-09,1.1982377050772
2020-06-10,1.21150593723906
2020-06-11,1.22752127114456
2020-06-12,1.24238129871955
2020-06-13,1.25875374107404
2020-06-14,1.27702390347433
2020-06-15,1.29554222331697
2020-06-16,1.31498112634995
2020-06-17,1.33694883254851
2020-06-18,1.35894499313739
2020-06-19,1.38189789259939
2020-06-20,1.4055635099898
2020-06-21,1.42976547129541
2020-06-22,1.45136395516145
2020-06-23,1.47450438071783
2020-06-24,1.49891253918215
2020-06-25,1.52322532398272
2020-06-26,1.54600006054442
2020-06-27,1.56829386608755
2020-06-28,1.5904727307247
2020-06-29,1.61123688835229
2020-06-30,1.63202340402472
2020-07-01,1.64924384953725
2020-07-02,1.66744131491739
2020-07-03,1.68253768504841
2020-07-04,1.69433364090128
2020-07-05,1.7060960615533
2020-07-06,1.71497008845453
2020-07-07,1.72039024099667
2020-07-08,1.7253154703785
2020-07-09,1.72739672184494
2020-07-10,1.72657519393695
2020-07-11,1.72237371351819
2020-07-12,1.7176665401063
2020-07-13,1.710039742024
2020-07-14,1.69878087130014
2020-07-15,1.68485540767368
2020-07-16,1.66853009493571
2020-07-17,1.64959462427749
2020-07-18,1.63124790601895
2020-07-19,1.61040464369928
2020-07-20,1.58562721749651
2020-07-21,1.55853679265263
2020-07-22,1.53196707893134
2020-07-23,1.5050308843436
2020-07-24,1.47639911632711
2020-07-25,1.44575121865115
2020-07-26,1.41487445380937
2020-07-27,1.38390153434898
2020-07-28,1.35261996578311
2020-07-29,1.32005678795247
2020-07-30,1.287334100368
2020-07-31,1.25622463485924
2020-08-01,1.22790353986209
2020-08-02,1.19901734432022
2020-08-03,1.17233723232979
2020-08-04,1.14600521040584
2020-08-05,1.12189663391269
