"Date","Rt"
2020-01-27,3.61590246707523
2020-01-28,3.30859820692158
2020-01-29,3.09485942442494
2020-01-30,2.96309202772091
2020-01-31,2.86880536078321
2020-02-01,2.79342532616464
2020-02-02,2.74208487683727
2020-02-03,2.70299730142435
2020-02-04,2.67493330219733
2020-02-05,2.65545682955515
2020-02-06,2.64186151961084
2020-02-07,2.63051608068298
2020-02-08,2.61911364270684
2020-02-09,2.61350050293466
2020-02-10,2.60898777260152
2020-02-11,2.60612047659871
2020-02-12,2.60386116947063
2020-02-13,2.60303521702667
2020-02-14,2.6024298398152
2020-02-15,2.60115422755444
2020-02-16,2.59989954607972
2020-02-17,2.59895256327602
2020-02-18,2.59792292846745
2020-02-19,2.59713176192836
2020-02-20,2.59686110774459
2020-02-21,2.5966654211883
2020-02-22,2.5963781016681
2020-02-23,2.59597794807843
2020-02-24,2.5956677879364
2020-02-25,2.59543463835419
2020-02-26,2.59481842577943
2020-02-27,2.59308502095657
2020-02-28,2.58996023524789
2020-02-29,2.5852821937071
2020-03-01,2.57817708315288
2020-03-02,2.56879640652601
2020-03-03,2.55794357950262
2020-03-04,2.54178730400922
2020-03-05,2.52425387217298
2020-03-06,2.50364640551361
2020-03-07,2.47972680367424
2020-03-08,2.45366852617805
2020-03-09,2.42539114672849
2020-03-10,2.39294488984045
2020-03-11,2.35400721104177
2020-03-12,2.31107520147564
2020-03-13,2.27055306879602
2020-03-14,2.22734745296512
2020-03-15,2.18313561166195
2020-03-16,2.13547408760463
2020-03-17,2.08564014769876
2020-03-18,2.03321375048932
2020-03-19,1.977338347813
2020-03-20,1.92148418554153
2020-03-21,1.8649069194684
2020-03-22,1.80544700128574
2020-03-23,1.74761949412847
2020-03-24,1.68930771150573
2020-03-25,1.6305433223856
2020-03-26,1.57046270558735
2020-03-27,1.51598606477667
2020-03-28,1.46065852855901
2020-03-29,1.40171701634983
2020-03-30,1.34817921690392
2020-03-31,1.29349904402289
2020-04-01,1.24031188291666
2020-04-02,1.19182543697997
2020-04-03,1.14309128073553
2020-04-04,1.09893832400052
2020-04-05,1.0535671137631
2020-04-06,1.01238653518591
2020-04-07,0.971258984921104
2020-04-08,0.933533217074724
2020-04-09,0.897860546126654
2020-04-10,0.865568495571442
2020-04-11,0.834920536100305
2020-04-12,0.805106696632086
2020-04-13,0.778200704746836
2020-04-14,0.754508281210914
2020-04-15,0.730449079590751
2020-04-16,0.710317274494662
2020-04-17,0.691976138157528
2020-04-18,0.673707469407633
2020-04-19,0.657770773250055
2020-04-20,0.643953748645569
2020-04-21,0.632236295832048
2020-04-22,0.621610094823349
2020-04-23,0.612538184097585
2020-04-24,0.604363817734013
2020-04-25,0.59796376280556
2020-04-26,0.593196630482064
2020-04-27,0.59001151207331
2020-04-28,0.586925948753499
2020-04-29,0.58610842178173
2020-04-30,0.586300680133113
2020-05-01,0.586233127190516
2020-05-02,0.588270745112764
2020-05-03,0.592234861325153
2020-05-04,0.594426337600327
2020-05-05,0.596800602387078
2020-05-06,0.600460058800933
2020-05-07,0.605839091609206
2020-05-08,0.61068959137858
2020-05-09,0.616802084349899
2020-05-10,0.624564921574857
2020-05-11,0.631326546153368
2020-05-12,0.639721553432438
2020-05-13,0.647961490125982
2020-05-14,0.657530328431368
2020-05-15,0.665997726176942
2020-05-16,0.675980447746516
2020-05-17,0.684753793021424
2020-05-18,0.695108243894659
2020-05-19,0.70480054320695
2020-05-20,0.712638091116388
2020-05-21,0.722634080673521
2020-05-22,0.732658845265757
2020-05-23,0.741143144694763
2020-05-24,0.750406235772832
2020-05-25,0.759777056746556
2020-05-26,0.768979513720155
2020-05-27,0.777565098562762
2020-05-28,0.785938585752494
2020-05-29,0.794913691156043
2020-05-30,0.802687202493725
2020-05-31,0.809271166635642
2020-06-01,0.816821306260893
2020-06-02,0.823424447834981
2020-06-03,0.830188173477832
2020-06-04,0.835941002863003
2020-06-05,0.841951660930013
2020-06-06,0.847056353203192
2020-06-07,0.85238773755806
2020-06-08,0.85963006237817
2020-06-09,0.864819106027985
2020-06-10,0.869738382561166
2020-06-11,0.87610904070781
2020-06-12,0.882733934755803
2020-06-13,0.887687371277482
2020-06-14,0.894813152265611
2020-06-15,0.900982116058493
2020-06-16,0.906160988908665
2020-06-17,0.913947634105247
2020-06-18,0.920381525176456
2020-06-19,0.926249293525071
2020-06-20,0.93293779382373
2020-06-21,0.941071478605813
2020-06-22,0.948599719168766
2020-06-23,0.956801333839211
2020-06-24,0.96617696462527
2020-06-25,0.975919800215095
2020-06-26,0.986398890703978
2020-06-27,0.996647154004107
2020-06-28,1.00712417186775
2020-06-29,1.01957716125888
2020-06-30,1.03259095868269
2020-07-01,1.04514476040911
2020-07-02,1.05768176033633
2020-07-03,1.07170180014622
2020-07-04,1.08710125237943
2020-07-05,1.10174672575056
2020-07-06,1.11540739312734
2020-07-07,1.13001298905499
2020-07-08,1.14623815906036
2020-07-09,1.16202983512843
2020-07-10,1.17796524214234
2020-07-11,1.19460324497759
2020-07-12,1.21158432145335
2020-07-13,1.2279961392168
2020-07-14,1.24538650394501
2020-07-15,1.26255864816303
2020-07-16,1.28012333616397
2020-07-17,1.29678013943681
2020-07-18,1.31363028614338
2020-07-19,1.33070308016644
2020-07-20,1.3464204871052
2020-07-21,1.36327923124063
2020-07-22,1.37939979928399
2020-07-23,1.39448360695655
2020-07-24,1.40949238174862
2020-07-25,1.42405631871042
2020-07-26,1.43983220190781
2020-07-27,1.45352481515991
2020-07-28,1.46609032442973
2020-07-29,1.47715280181491
2020-07-30,1.48769711692257
